5036,Cenuşa,47.84750,28.38640
5016,Ciufuleşti,47.76140,28.39560
6645,Bursuc,47.97330,28.73560
5019,Chirilovca,47.96060,28.32920
5021,Ghindeşti Oraş,47.84360,28.40530
6642,Cuhureştii de Sus,47.92110,28.55360
5022,Ghindeşti Sat,47.85778,28.38278
5023,Gura Camencii,47.89060,28.35690
5024,Gura Căinarului,47.86690,28.18390
6651,Cuhureştii de Jos,47.92944,28.59194
5037,Ivanovca,47.91030,28.15860
5025,Hîrtop,47.88280,28.46000
5020,Frumuşica Nouă,47.87720,28.06190
5031,lon-Vodă,47.72583,28.32833
5012,Băhrineşti,47.85640,28.24220
5013,Caşunca,47.78500,28.39420
5015,Ciripeau,47.98390,28.38220
5022,Ghindeşti,47.85778,28.38278
5021,Ghindeşti,47.84360,28.40530
5027,Bezeni,47.98220,28.12060
5026,lliciovca,48.15530,27.87940
5033,Căpreşti,47.75420,28.46330
5032,Anton ove a,47.78690,28.21420
5027,Izvoare,47.97720,28.13280
5019,Dumitreni,47.97140,28.31890
5020,Frumuşica,47.96170,28.11810
5023,Gvozdova,47.90390,28.35360
5001,Floreşti,47.89333,28.30139
5032,Frunze şti,47.78470,28.18640
5039,Alexandrovca,47.95530,28.12890
6645,Japca,47.98190,28.70360
5018,Domulgeni,47.79360,28.43390
6643,Cuhureştii de Jos,47.92940,28.59190
6652,Făgădău,47.93690,28.52530
5014,Cernita,47.96580,28.46690
5017,Coşerniţa,47.93810,28.46440
5023,Bobuleşti,47.87940,28.35250
6644,Cunicea,47.90920,28.64440
5002,Floreşti,47.89333,28.30139
5011,Alexeevca,47.94390,28.28580
