4517,Dzerjinscoe,47.22170,29.18110
4514,Doibani,47.39000,29.20639
4513,Afanasievca,47.32310,29.25360
4574,Holercani,47.31190,29.06890
4523,Roghi,47.32030,29.13560
4513,Crasnîi Vinogradari,47.29830,29.27810
4511,Coicova,47.41170,29.24250
4515,Doibani,47.39000,29.20639
4501,Corjova,47.28780,29.12970
4571,Cocieri,47.30750,29.11030
4516,Goianul Nou,47.38530,29.32030
4502,Dubăsari,47.26306,29.16083
4513,Calinovca,47.31170,29.25000
4519,Harmaţca,47.42330,29.09280
4513,Lunga Nouă,47.28580,29.27470
4512,Comisarovca Nouă,47.33060,29.34720
4572,Coşniţa,47.14750,29.13330
4522,Bosca,47.30610,29.36440
4520,Lunga,47.24610,29.16670
4501,Mahala,47.26670,29.14970
4516,Dubău,47.43030,29.27920
4522,Pohrebea Nouă,47.31030,29.37830
4501,Dubăsari,47.26306,29.16083
4571,Vasilievca,47.36889,29.30500
4512,Vasilievca,47.36890,29.30500
4524,Ţîbuleuca,47.40560,29.10440
4573,Doroţcaia,47.17220,29.20280
4572,Pohrebea,47.18190,29.16610
4512,Coşniţa Nouă,47.31330,29.33080
4513,Alexandrovca Nouă,47.30000,29.30250
4518,Golan,47.37720,29.16000
4518,lagorlîc,47.39220,29.16080
