2032,Chişinău,47.00560,28.85750
2025,Chişinău,47.00560,28.85750
2005,Chişinău,47.00560,28.85750
2081,Bîc,46.95670,28.94220
2049,Chişinău,47.00560,28.85750
2019,Chişinău,47.00560,28.85750
2008,Chişinău,47.00560,28.85750
2092,Buneţi,47.08060,28.91000
2021,Chişinău,47.00560,28.85750
2009,Chişinău,47.00560,28.85750
6812,Băcioi,46.91220,28.88390
2020,Chişinău,47.00560,28.85750
2038,Chişinău,47.00560,28.85750
2085,Ceroborta,47.09360,28.95170
2012,Chişinău,47.00560,28.85750
2011,Chişinău,47.00560,28.85750
2029,Chişinău,47.00560,28.85750
6812,Brăila,46.91560,28.84250
2045,Chişinău,47.00560,28.85750
2081,Bubuieci,46.98500,28.94220
2023,Chişinău,47.00560,28.85750
2001,Chişinău,47.00560,28.85750
2017,Chişinău,47.00560,28.85750
2002,Chişinău,47.00560,28.85750
2015,Chişinău,47.00560,28.85750
2092,Cheltuitori,47.06610,28.92110
2000,Chişinău,47.00560,28.85750
2028,Chişinău,47.00560,28.85750
2024,Chişinău,47.00560,28.85750
2055,Chişinău,47.00560,28.85750
2033,Chişinău,47.00560,28.85750
2043,Chişinău,47.00560,28.85750
2004,Chişinău,47.00560,28.85750
2051,Chişinău,47.00560,28.85750
4814,Budeşti,47.06530,29.00670
2059,Chişinău,47.00560,28.85750
2003,Chişinău,47.00560,28.85750
2026,Chişinău,47.00560,28.85750
2044,Chişinău,47.00560,28.85750
2000,Chişinău,47.00560,28.85750
