7423,Mirnoe,45.73750,28.58110
7422,Tvardiţa,46.15470,28.96560
7413,Mu atu,45.86610,28.58580
7412,Albota de Sus,45.97330,28.47420
7425,Novosiolovca,45.90060,28.60170
7419,Samurza,45.97690,28.56470
7419,Cealîc,45.99560,28.55420
7424,Musaitu,45.82060,28.50500
7411,Hîrtop,45.92060,28.49280
7414,Balabanu,45.93190,28.58110
7427,Valea Perjei,46.03390,28.92500
7412,Sofievca,46.00860,28.47170
7411,Hagichioi,45.92560,28.46220
7416,Budăi,45.84890,28.46640
7420,Ciumai,45.78220,28.56970
7416,Dermengi,45.88000,28.41470
7419,Cortenul Nou,46.00420,28.57030
7412,Roşiţa,46.03330,28.47220
7426,Salcia,45.87580,28.51580
7402,Taraclia,46.22000,28.22670
7426,Vinogradovca,45.80420,28.53470
7411,Albota de Jos,45.94580,28.48440
7426,Orehovca,45.90890,28.52780
7421,Corten,46.01440,28.73610
7418,Chirilovca,45.81670,28.57640
7401,Taraclia,46.22000,28.22670
7417,Cairaclia,45.77830,28.62440
