6219,Flămînzeni,47.49890,28.09000
6213,Lipovanca,47.67890,27.98440
6224,Dumbrăviţa,47.48080,28.11060
6211,Grigoreşti,47.80030,28.06060
6219,Coşcodeni,47.48860,28.05360
6225,Grigorăuca,47.62140,28.19810
6232,lon-Vodă,47.72583,28.32833
6219,Bobletici,47.46640,28.05440
6217,Ciuciuleni,47.55810,28.12810
6222,Dobrogea Nouă,47.82780,27.94830
6201,Brăneşti,47.64060,28.14190
6215,Bursuceni,47.48970,28.01390
6235,Evghenievca,47.67000,28.22310
6223,Drăgăneşti,47.72140,28.25420
6222,Cotovca,47.85220,27.97500
6226,Heciul Nou,47.77420,28.06060
6227,lezărenii Vechi,47.56530,28.08940
6227,lezărenii Noi,47.58860,28.09720
6220,Gura-Oituz,47.70190,28.34750
6218,Copăceni,47.61780,28.23440
6228,Chirileni,47.69110,28.19780
6214,Coada lazului,47.65530,27.99360
6220,Alexeuca,47.68720,28.29360
6235,Anton ove a,47.67750,28.23830
6230,Clişcăuţi,47.60970,28.29190
6235,Gavtilovca,47.64390,28.25830
6217,Brejeni,47.58170,28.14030
6214,Bilicenii Vechi,47.65640,28.04720
6228,Izvoare,47.71940,28.19670
6222,Dobrogea Veche,47.84170,27.93190
6230,Clişcăuţi,47.60970,28.29190
6213,Bilicenii Noi,47.69690,28.03670
6220,Cotiujenii Mici,47.70330,28.30810
6211,Heciul Vechi,47.79830,28.10060
6211,Alexăndreni,47.80560,28.07580
6212,Bălăşeşti,47.66110,28.35250
6216,Chişcăreni,47.55940,28.01560
6221,Cubolta,47.87420,28.03890
6224,Bocancea-Schit,47.51110,28.13580
6202,Biruinţa,47.81610,28.06860
