5130,Plop,48.25530,27.70030
5124,Horodişte,48.26500,27.78920
5136,Sudarea,48.30530,27.78690
5127,Moşana,48.32330,27.68920
5140,Tîrnova,48.16780,27.65560
5131,Pocrovca,48.33140,27.85690
5112,Baraboi,48.08580,27.61750
5113,Braicău,48.30390,27.73170
5139,Teleşeuca Nouă,48.28140,27.88860
5117,Climăuţi,48.31080,27.60750
5123,Frasin,48.13830,27.54440
5121,Elizavetovca,48.28080,27.70860
5141,Ţaul,48.21580,27.67280
5106,Donduşeni,48.22440,27.58530
5134,Scăieni,48.17640,27.57670
5119,Corbu,48.26720,27.57250
5111,Arioneşti,48.37530,27.84310
5102,Donduşeni,48.22440,27.58530
5116,Cernoleuca,48.31330,27.55440
5114,Briceni,48.35720,27.70360
5121,Boroseni,47.98720,27.47250
5115,Briceva,48.11470,27.64860
5123,Caraiman,48.10670,27.56140
5118,Codrenii Noi,48.14330,27.57280
5129,Pivniceni,48.28060,27.52610
5127,Dragalina,48.32330,27.68920
5127,Octeabrscoe,48.33970,27.66830
5139,Teleşeuca,48.27890,27.89920
5120,Crişcăuţi,48.26640,27.85420
5101,Donduşeni,48.22440,27.58530
5132,Rediul Mare,48.22860,27.51530
5115,Elenovca,48.12470,27.62610
