5840,Ciulucani,47.50530,28.34310
5839,Ciofu,47.56420,28.22170
5820,Ghiliceni,47.47940,28.20670
5802,Mihălaşa,47.49500,28.34000
5822,Ineşti,47.50280,28.39810
5829,Mîndra,47.53500,28.52610
5818,Crăsnăşeni,47.43330,28.39890
5828,Pisttuieni,47.69220,28.48810
5839,Bondareuca,47.57280,28.16580
5841,Cucioaia Nouă,47.48560,28.16670
5811,Băneştii Noi,47.58670,28.40330
5801,Izvora ş*,47.49970,28.36560
5824,Codru,47.46560,28.26920
5816,Chiţcanii Noi,47.56530,28.48190
5827,Chersac,47.63750,28.58420
5811,Băneşti,47.57220,28.37830
5828,Ordăşei,47.68330,28.49640
5814,Căzăneşti,47.61530,28.47280
5841,Cucioaia,47.46030,28.18580
5821,Hirişeni,47.43530,28.28670
5827,Dobruşa,47.61440,28.55670
5816,Chiţcanii Vechi,47.59280,28.50110
5838,Coropceni,47.47610,28.52220
5828,Pistruienii Noi,47.69940,28.41780
5826,Negureni,47.60170,28.51110
5810,Budăi,47.45670,28.34940
5813,Brînzenii Vechi,47.65830,28.47250
5823,Leuşeni,47.48280,28.43530
5815,Chiştelniţa,47.56810,28.66080
5813,Brînzenii Noi,47.65720,28.48640
5812,Bogzeşti,47.42470,28.42830
5802,Mihălaşa Nouă,47.50780,28.32830
5819,Ghermăneşti,47.44030,28.51720
5825,Mîndreşti,47.50720,28.27690
5834,Codrul Nou,47.54780,28.57720
5833,Flutura,47.68830,28.54750
5839,Cozeşti,47.56920,28.18170
5827,Nucăreni,47.59360,28.58330
5828,Hîrtop,47.70530,28.48390
5817,Cîşla,47.49470,28.22690
