6828,Budăi,46.81250,28.97390
7731,Văratic,46.80940,29.06330
6819,Mileştii Mici,46.89940,28.80470
7721,Misovca,46.76610,29.00170
7721,Alexandrovca,46.72190,29.02310
6801,laloveni,46.94310,28.77780
6831,Găureni,46.83030,28.84330
7715,Cigîrleni,46.75530,28.82280
6825,Ruseştii Vechi,46.91920,28.62610
6821,Nimoreni,47.00890,28.66640
6811,Bardar,46.90190,28.66830
6822,Piatra Albă,46.93330,28.81690
6813,Coste şti,46.86780,28.76860
7731,Văratic,46.80940,29.06330
6831,Zimbreni,46.83690,28.84750
7721,Homuteanovca,46.72440,29.05560
6827,Suruceni,46.98250,28.66860
6824,Puhoi,46.82250,29.03280
7728,Răzeni,46.77083,28.90056
7721,Gangura,46.73000,29.01310
6814,Dănceni,46.97060,28.70780
7713,Cărbuna,46.71220,28.95170
6828,Ţipala,46.82780,28.97530
6825,Ruseştii Noi,46.92970,28.65190
6818,Malcoci,47.02610,28.63000
6815,Hansca,46.83140,28.75500
6826,Sociteni,46.94080,28.72500
6816,Horeşti,46.82670,28.87190
6830,Văsieni,46.96780,28.59140
6823,Pojăreni,46.88580,28.69610
6831,Zîmbreni,46.83690,28.84750
7727,Mileştii Noi,46.74610,28.96170
6828,Bălţaţi,46.84220,28.95580
6829,Ulmu,47.02000,28.54580
6820,Moleşti,46.78580,28.77810
7727,Răzeni,46.77083,28.90056
6817,Horodca,47.04560,28.48940
