6316,Colibabovca,46.64670,28.43110
6335,Borogani,46.36920,28.51830
6315,Cîzlar,46.65080,28.52500
6311,Baiuş,46.45890,28.48250
6311,Hîrtop,46.65220,28.68500
6325,Sărata Răzeşi,46.61420,28.26670
6330,Tochile-Răducani,46.57750,28.24470
6327,Cîmpul Drept,46.56440,28.51500
6311,Cociulia Nouă,46.44190,28.47330
6313,Selişte,46.52640,28.43140
6329,Tigheci,46.38610,28.37640
6321,Meseni,46.41720,28.46670
6332,Sărăţica Veche,46.60080,28.53330
6313,Frumuşica,46.55690,28.42860
6313,Cazangic,46.50940,28.43670
6312,Piteşti,46.50310,28.54580
6324,Sărata Nouă,46.49080,28.39000
6317,Covurlui,46.59080,28.40280
6312,Beştemac,46.52750,28.52750
6314,Ceadîr,46.67170,28.40720
6319,Filipeni,46.44000,28.33190
6324,Bulgărica,46.49080,28.39000
6329,Cuporani,46.37360,28.35970
6321,largară,46.42750,28.43670
6315,Cneazevca,46.62920,28.48780
6326,Sărăteni,46.61080,28.46750
6327,Sărăţica Nouă,46.57250,28.54830
6332,Tomaiul Nou,46.62280,28.55280
6320,Nicolaevca,46.39060,28.25440
6322,Orac,46.66830,28.46310
6324,Bertovca,46.49080,28.39000
6333,Troiţa,46.56500,28.46610
6331,Tomai,46.62280,28.55280
6311,Băiuş,46.45890,28.48250
6333,Troian,46.54250,28.46330
6319,Romanovca,46.45940,28.35310
6318,Cupcui,46.51580,28.35780
6328,Sîrma,46.52690,28.25250
6301,Le ova,46.47860,28.25530
6320,Hănăsenii Noi,46.41920,28.25580
